SOLD DATE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE,sale_year,sale_month,sale_dayofweek,sale_quarter,sqft_bin,age_at_sale,log_price,log_square_feet,log_lot_size
2020-09-18,3975 Ashentree Ct,Fort Myers,33916.0,375000.0,3.0,3.5,Lindsford,2623.0,9321.0,2016.0,143.0,203.0,26.6147949,-81.8319394,2020.0,9.0,Friday,3.0,2000-2999,4.0,12.834683971615659,7.8724551500639794,9.140132476932687
2022-03-31,11518 Centaur Way,Lehigh Acres,33971.0,450000.0,4.0,3.5,La05 - West Lehigh Acres,3100.0,5880.0,2006.0,145.0,230.0,26.6237089,-81.7644753,2022.0,3.0,Thursday,1.0,3000-3999,16.0,13.017005083966255,8.03947991910045,8.679482094459956
2022-05-20,5048 Fiddleleaf Dr,Fort Myers,33905.0,203000.0,2.0,2.0,Sugarmill Spgs Inc,1134.0,5097.0,1998.0,179.0,96.0,26.6705397,-81.7947396,2022.0,5.0,Friday,2.0,1000-1999,24.0,12.220966184120165,7.034387929915503,8.53660358493606
2020-12-11,12727 Fairway Cove Ct,Fort Myers,33905.0,320000.0,3.0,2.5,Fairway Cove,1935.0,9234.0,2017.0,165.0,263.0,26.6948756,-81.7302176,2020.0,12.0,Friday,4.0,1000-1999,3.0,12.676079399771027,7.568379267836522,9.13075589263334
2021-03-24,13733 Magnolia Isles Dr,Fort Myers,33905.0,550000.0,3.0,3.0,Fe04 - East Fort Myers Area,2288.0,7405.0,2021.0,240.0,420.0,26.7023307,-81.730652,2021.0,3.0,Wednesday,1.0,2000-2999,0.0,13.217675375388819,7.735870319952567,8.910045761473558
2021-08-05,16022 Enclaves Cove Dr,North Fort Myers,33917.0,287250.0,4.0,2.0,Fn08 - North Fort Myers Area,1850.0,5723.0,2021.0,155.0,81.0,26.697989,-81.844388,2021.0,8.0,Thursday,3.0,1000-1999,0.0,12.56811167699302,7.523481312573497,8.652423140676342
2024-06-18,17770 Oleander Ave,Punta Gorda,33982.0,333000.0,2.0,2.0,Palmetto Landing,1503.0,3485.0,2024.0,222.0,413.0,26.7725149,-81.7224979,2024.0,6.0,Tuesday,2.0,1000-1999,0.0,12.715900771961074,7.315883504509785,8.156510226079966
2023-03-27,8920 Cascade Price Cir,North Fort Myers,33917.0,330251.0,4.0,2.0,Bright Water,2155.0,6098.0,2021.0,153.0,50.0,26.7344213,-81.8087507,2023.0,3.0,Monday,1.0,2000-2999,2.0,12.707611278384402,7.6760099320288875,8.715880102296456
2021-03-24,11624 Winding River Cir,Fort Myers,33905.0,712194.0,3.0,3.0,Fe04 - East Fort Myers Area,2698.0,7405.0,2021.0,264.0,432.0,26.6945518,-81.7614905,2021.0,3.0,Wednesday,1.0,2000-2999,0.0,13.47610702930131,7.900636613018005,8.910045761473558
2021-05-21,3220 Sanctuary Pt,Fort Myers,33905.0,950000.0,3.0,3.5,Fe04 - East Fort Myers Area,3614.0,16944.0,2006.0,263.0,451.0,26.6986022,-81.7495768,2021.0,5.0,Friday,2.0,3000-3999,15.0,13.76421831620775,8.192847134592865,9.737728084041152
2021-08-06,17540 Canopy Ct,Punta Gorda,33982.0,525000.0,5.0,4.5,Babcock Ranch Community Ph 2A,3261.0,9589.0,2019.0,161.0,257.0,26.7754037,-81.7397146,2021.0,8.0,Friday,3.0,3000-3999,2.0,13.171155446333852,8.09009578318096,9.168476167877484
2022-05-26,17553 Silverspur Dr,Punta Gorda,33982.0,490000.0,3.0,2.0,Parkside,2162.0,7230.0,2019.0,227.0,251.0,26.7797736,-81.7418324,2022.0,5.0,Thursday,2.0,2000-2999,3.0,13.102162710901053,7.679251425953058,8.886132618174951
2021-07-01,8852 Cascade Price Cir,North Fort Myers,33917.0,315000.0,4.0,2.0,North Brook Ph 1,1828.0,7305.0,2020.0,172.0,88.0,26.7326759,-81.8084212,2021.0,7.0,Thursday,3.0,1000-1999,1.0,12.660331092405906,7.511524648390866,8.896451207355227
2021-06-18,2996 Amblewind Ct,Fort Myers,33905.0,544511.0,3.0,2.5,Fe04 - East Fort Myers Area,2332.0,7675.0,2021.0,233.0,420.0,26.7050132,-81.7299002,2021.0,6.0,Friday,2.0,2000-2999,0.0,13.207645259679799,7.75491027202143,8.94585385712759
2024-12-27,44525 Palm Frond,Punta Gorda,33982.0,370000.0,4.0,2.0,Palmetto Landing,1828.0,8712.0,2024.0,202.0,141.0,26.775008,-81.719336,2024.0,12.0,Friday,4.0,1000-1999,0.0,12.821260987319457,7.511524648390866,9.072571442231286
2021-12-07,17572 Timberline Pkwy,Punta Gorda,33982.0,445000.0,4.0,2.0,Babcock,2261.0,7840.0,2019.0,197.0,247.0,26.7787173,-81.7382448,2021.0,12.0,Tuesday,4.0,2000-2999,2.0,13.005831808336863,7.724004656676065,8.967121656230923
2020-12-30,18125 Everson Miles Cir,North Fort Myers,33917.0,345000.0,3.0,3.0,North Brook Ph 1,2338.0,9413.0,2020.0,148.0,145.0,26.7316051,-81.8107692,2020.0,12.0,Wednesday,4.0,2000-2999,0.0,12.75130259456002,7.757478766584179,9.149953221961088
2020-09-18,8754 Cascade Price Cir,North Fort Myers,33917.0,285989.0,3.0,2.0,Bright Water,1971.0,7405.0,2020.0,145.0,50.0,26.7339627,-81.8126794,2020.0,9.0,Friday,3.0,1000-1999,0.0,12.563712124155733,7.586803535162581,8.910045761473558
2021-12-20,3360 Shady Bnd,Fort Myers,33905.0,545000.0,2.0,2.0,Shady Bend,1829.0,12327.0,2004.0,298.0,432.0,26.6938659,-81.7583627,2021.0,12.0,Monday,4.0,1000-1999,17.0,13.208542908506082,7.512071245835466,9.419628376999952
2022-01-28,16027 Enclaves Cove Dr,North Fort Myers,33917.0,290100.0,4.0,2.0,Fn08 - North Fort Myers Area,1850.0,5723.0,2022.0,157.0,81.0,26.698244,-81.8447951,2022.0,1.0,Friday,1.0,1000-1999,0.0,12.577984417190766,7.523481312573497,8.652423140676342
2024-11-27,44568 Palm Frond Dr,Punta Gorda,33982.0,355999.0,2.0,2.0,Babcock Ranch Community Palmetto Landing,1503.0,8276.0,2024.0,237.0,413.0,26.775119,-81.7180622,2024.0,11.0,Wednesday,4.0,1000-1999,0.0,12.782686009834167,7.315883504509785,9.021235862885396
2022-07-18,43417 Treadway Dr,Punta Gorda,33982.0,560000.0,3.0,3.0,Babcock,2456.0,10890.0,2019.0,228.0,249.0,26.7760042,-81.7352249,2022.0,7.0,Monday,3.0,2000-2999,3.0,13.235693848424024,7.806696372521179,9.295692039075686
2022-11-30,17828 Palmetto Pass Ln,Punta Gorda,33982.0,375000.0,2.0,2.0,Ch01 - Charlotte County,1564.0,8276.0,2022.0,240.0,266.0,26.771649,-81.730381,2022.0,11.0,Wednesday,4.0,1000-1999,0.0,12.834683971615659,7.355641102974253,9.021235862885396
2021-09-30,13971 Amblewind Dr,Fort Myers,33905.0,483641.0,3.0,2.5,Fe04 - East Fort Myers Area,2064.0,7405.0,2021.0,234.0,423.0,26.705949,-81.729925,2021.0,9.0,Thursday,3.0,2000-2999,0.0,13.089100242586886,7.632885505395133,8.910045761473558
2025-06-16,4134 Peaceful River Ln,Fort Myers,33905.0,319999.0,4.0,2.0,Fe04 - East Fort Myers Area,1828.0,6969.0,2025.0,175.0,114.0,26.682749,-81.787019,2025.0,6.0,Monday,2.0,1000-1999,0.0,12.676076274775909,7.511524648390866,8.84937050375457
2024-05-29,17781 Oleander Ave,Punta Gorda,33982.0,333000.0,2.0,2.0,Babcock Ranch Community Palmetto Landing,1503.0,8276.0,2024.0,222.0,413.0,26.772517,-81.72204,2024.0,5.0,Wednesday,2.0,1000-1999,0.0,12.715900771961074,7.315883504509785,9.021235862885396
2022-02-23,43288 Whitetail Path,Babcock Ranch,33982.0,525000.0,3.0,3.0,Babcock,2453.0,15245.0,2019.0,214.0,257.0,26.7759278,-81.7393768,2022.0,2.0,Wednesday,1.0,2000-2999,3.0,13.171155446333852,7.805474625270857,9.632072452548218
2023-08-30,3831 Treasure Oak Way,Fort Myers,33905.0,345597.0,4.0,2.0,Oakview,1812.0,7113.0,2023.0,191.0,206.0,26.692162,-81.7321429,2023.0,8.0,Wednesday,3.0,1000-1999,0.0,12.753031528858255,7.502738210754851,8.8698199525084
2024-08-30,17300 Cottontail Cir,Punta Gorda,33982.0,473090.0,3.0,2.0,Creekside Run,1720.0,8276.0,2024.0,275.0,333.0,26.78078,-81.72224,2024.0,8.0,Friday,3.0,1000-1999,0.0,13.06704303797602,7.450660796211539,9.021235862885396
2025-04-16,17674 Oleander Ave,Punta Gorda,33982.0,315000.0,2.0,2.0,Palmetto Landing,1503.0,3819.0,2025.0,210.0,463.0,26.7739719,-81.7233968,2025.0,4.0,Wednesday,2.0,1000-1999,0.0,12.660331092405906,7.315883504509785,8.24800570160062
2024-07-25,25515 Calusa Dr,Punta Gorda,33955.0,486900.0,3.0,2.0,Heritage Station,1988.0,5000.0,2024.0,245.0,165.0,26.772344,-81.721921,2024.0,7.0,Thursday,3.0,1000-1999,0.0,13.0958160959785,7.5953872788539725,8.517393171418904
2024-04-23,17354 Cottontail Cir,Punta Gorda,33982.0,470590.0,3.0,2.0,Creekside Run,1720.0,9769.0,2024.0,274.0,333.0,26.7797955,-81.7235646,2024.0,4.0,Tuesday,2.0,1000-1999,0.0,13.061744630570637,7.450660796211539,9.187071745036828
2024-11-29,17596 Fallen Branch Way,Punta Gorda,33982.0,527000.0,3.0,3.0,Babcock Ranch Community Ph 2C,1857.0,7569.0,2022.0,284.0,271.0,26.7765778,-81.7315521,2024.0,11.0,Friday,4.0,1000-1999,2.0,13.174957725054906,7.527255919373784,8.931948346431495
2023-03-29,8808 Cascade Price Cir,North Fort Myers,33917.0,317740.0,3.0,2.0,Bright Water,1702.0,6969.0,2022.0,187.0,50.0,26.733206,-81.8104487,2023.0,3.0,Wednesday,1.0,1000-1999,1.0,12.668991864496356,7.440146680662688,8.84937050375457
2021-09-16,16040 Enclaves Cove Dr,North Fort Myers,33917.0,316980.0,4.0,2.0,Fn08 - North Fort Myers Area,1850.0,5723.0,2021.0,171.0,81.0,26.6987344,-81.8443222,2021.0,9.0,Thursday,3.0,1000-1999,0.0,12.666597114154612,7.523481312573497,8.652423140676342
2022-04-11,17541 Winding Wood Ln,Punta Gorda,33982.0,675000.0,5.0,4.5,Babcock,3309.0,9147.0,2020.0,204.0,246.0,26.7748029,-81.7358798,2022.0,4.0,Monday,2.0,3000-3999,2.0,13.42246945133505,8.104703468371108,9.121290555142672
2021-09-10,43022 Canon Ct,Punta Gorda,33982.0,425000.0,3.0,2.0,Parkside,1978.0,7840.0,2018.0,215.0,254.0,26.7785963,-81.7430421,2021.0,9.0,Friday,3.0,1000-1999,3.0,12.959846800844963,7.590346945602565,8.967121656230923
2024-05-23,44383 Palm Frond Dr,Punta Gorda,33982.0,325000.0,2.0,2.0,Babcock Ranch Community Palmetto Landing,1503.0,8276.0,2024.0,216.0,413.0,26.7734696,-81.7220678,2024.0,5.0,Thursday,2.0,1000-1999,0.0,12.691583538230217,7.315883504509785,9.021235862885396
2024-08-13,17705 Saddleback Loop,North Fort Myers,33917.0,465000.0,3.0,3.0,Bayshore Ranch,2444.0,16342.0,2024.0,190.0,217.0,26.716172,-81.784995,2024.0,8.0,Tuesday,3.0,2000-2999,0.0,13.049794835104816,7.801800401908973,9.701554950093058
2021-07-09,16075 Beachberry Dr,North Fort Myers,33917.0,288910.0,4.0,2.0,Fn08 - North Fort Myers Area,1850.0,5723.0,2021.0,156.0,81.0,26.6996186,-81.8429047,2021.0,7.0,Friday,3.0,1000-1999,0.0,12.573873961188111,7.523481312573497,8.652423140676342
2024-11-25,2159 Cape Way,North Fort Myers,33917.0,639100.0,3.0,2.0,Yacht Club Colony,2151.0,10802.0,1973.0,297.0,13.0,26.695841,-81.8327428,2024.0,11.0,Monday,4.0,2000-2999,51.0,13.367817780337509,7.674152921281675,9.287579152316985
2022-04-12,42990 Wiregrass Ln,Punta Gorda,33982.0,519000.0,4.0,2.0,Babcock Ranch Community Ph 1B2,1996.0,7249.0,2020.0,260.0,253.0,26.7770585,-81.7443559,2022.0,4.0,Tuesday,2.0,1000-1999,2.0,13.159661088928443,7.599401333415815,8.88875674784872
2025-03-27,17650 Oleander Ave,Punta Gorda,33982.0,309900.0,2.0,2.0,Palmetto Landing At Babcock Ranch,1503.0,3819.0,2025.0,206.0,422.0,26.7742853,-81.723686,2025.0,3.0,Thursday,1.0,1000-1999,0.0,12.644008170618003,7.315883504509785,8.24800570160062
2022-10-12,12739 Fairway Cove Ct,Fort Myers,33905.0,636000.0,2.0,2.0,Fairway Cove,1932.0,9931.0,2017.0,329.0,287.0,26.6954341,-81.7302537,2022.0,10.0,Wednesday,4.0,1000-1999,5.0,13.362955414648066,7.566828479208331,9.203517146628057
2021-05-26,17820 Wayside Bnd,Punta Gorda,33982.0,255000.0,3.0,2.0,Babcock Ranch Community Ph 2A,1417.0,4849.0,2018.0,180.0,271.0,26.7795847,-81.7398777,2021.0,5.0,Wednesday,2.0,1000-1999,3.0,12.449022745701502,7.257002707092073,8.48673398393153
2020-09-03,13829 Magnolia Isles Dr,Fort Myers,33905.0,515000.0,3.0,2.5,Fe04 - East Fort Myers Area,2427.0,7405.0,2020.0,212.0,446.0,26.7025332,-81.7254149,2020.0,9.0,Thursday,3.0,2000-2999,0.0,13.151924121391561,7.794823152179389,8.910045761473558
2021-08-20,12601 Fairway Cove Ct,Fort Myers,33905.0,495000.0,2.0,2.0,Fairway Cove,1932.0,9365.0,2013.0,256.0,272.0,26.6958879,-81.7344516,2021.0,8.0,Friday,3.0,1000-1999,8.0,13.112315061750808,7.566828479208331,9.144841389743487
2021-12-28,18519 Marlin Kite Ln,North Fort Myers,33917.0,319965.0,3.0,2.0,Fn09 - North Fort Myers Area,1756.0,5227.0,2021.0,182.0,49.0,26.7344813,-81.8074923,2021.0,12.0,Tuesday,4.0,1000-1999,0.0,12.675970019130979,7.471363088187097,8.561784074744113
2024-05-24,13813 Woodhaven Cir,Fort Myers,33905.0,850000.0,3.0,3.5,Woodhaven,2524.0,11543.0,2015.0,337.0,372.0,26.6968084,-81.7294488,2024.0,5.0,Friday,2.0,2000-2999,9.0,13.652992804936396,7.83399634170946,9.353921100453707
2025-03-26,44597 Palm Frond Dr,Punta Gorda,33982.0,366000.0,3.0,2.0,Palmetto Landing,1828.0,6274.0,2025.0,200.0,372.0,26.77574,-81.717636,2025.0,3.0,Wednesday,1.0,1000-1999,0.0,12.810391344620207,7.511524648390866,8.744328763999984
2021-04-20,15361 Sam Snead Ln,North Fort Myers,33917.0,225000.0,3.0,2.0,Fn08 - North Fort Myers Area,2068.0,11020.0,1986.0,109.0,29.0,26.6890513,-81.8526418,2021.0,4.0,Tuesday,2.0,2000-2999,35.0,12.323860125621126,7.634820677745543,9.307557822691543
2022-11-18,4240 Horse Creek Blvd,Fort Myers,33905.0,789500.0,3.0,3.0,Horse Creek,2314.0,43864.0,2015.0,341.0,100.0,26.6822563,-81.7537738,2022.0,11.0,Friday,4.0,2000-2999,7.0,13.579156379301477,7.747164966520335,10.688872014562484
2021-05-17,14386 Mindello Dr,Fort Myers,33905.0,415000.0,4.0,2.0,Portico,2251.0,18513.0,2017.0,184.0,218.0,26.6953467,-81.7130308,2021.0,5.0,Monday,2.0,2000-2999,4.0,12.936036208848487,7.719573989259581,9.826282481627157
2020-11-13,13790 Willow Haven Ct,Fort Myers,33905.0,409000.0,3.0,2.5,Willow Bend,2020.0,7148.0,2016.0,202.0,269.0,26.7009677,-81.7302183,2020.0,11.0,Friday,4.0,2000-2999,4.0,12.921472880009725,7.611347717403621,8.874727765766853
2022-02-18,14059 Vindel Cir,Fort Myers,33905.0,437000.0,3.0,3.0,Portico,1852.0,8929.0,2019.0,236.0,233.0,26.6923151,-81.7213931,2022.0,2.0,Friday,1.0,1000-1999,3.0,12.987690762404629,7.52456122628536,9.097171673870545
2022-03-22,12411 Oak Bend Dr,Fort Myers,33905.0,1100000.0,3.0,3.5,Fe04 - East Fort Myers Area,2910.0,17162.0,2006.0,378.0,487.0,26.6993946,-81.7489,2022.0,3.0,Tuesday,1.0,2000-2999,16.0,13.910821646859095,7.976251943745623,9.750511182936638
2022-07-22,15221 Sam Snead Ln,North Fort Myers,33917.0,540000.0,4.0,2.0,Riverbend,2382.0,14026.0,2004.0,227.0,27.0,26.6860397,-81.8542763,2022.0,7.0,Friday,3.0,2000-2999,18.0,13.199326270390594,7.776115477098742,9.54873932271967
2022-02-14,13540 Sabal Pointe Dr,Fort Myers,33905.0,595000.0,3.0,2.0,Sabal Point,2063.0,11020.0,2006.0,288.0,435.0,26.6909035,-81.7326075,2022.0,2.0,Monday,1.0,2000-2999,16.0,13.296318365198623,7.6324011266014535,9.307557822691543
2022-10-19,17821 Corkwood Bend Trl,Punta Gorda,33982.0,568000.0,4.0,3.0,Babcock Ranch Community Ph 2B,2032.0,8030.0,2020.0,280.0,246.0,26.7782733,-81.7359465,2022.0,10.0,Wednesday,4.0,2000-2999,2.0,13.249878458265119,7.617267813628347,8.991064332188461
2021-09-15,12291 Hammock Creek Way,Fort Myers,33905.0,1180000.0,4.0,3.5,Fe04 - East Fort Myers Area,3920.0,17293.0,2007.0,301.0,451.0,26.6907403,-81.7543576,2021.0,9.0,Wednesday,3.0,3000-3999,14.0,13.981025843899115,8.27410200229233,9.758114899520375
2023-04-07,14251 Binghampton Dr,Fort Myers,33905.0,712796.0,5.0,4.5,Bu01 - Buckingham,3945.0,43560.0,2021.0,181.0,129.0,26.6754712,-81.7274636,2023.0,4.0,Friday,2.0,3000-3999,2.0,13.47695194637567,8.28045768658256,10.681917533624532
2022-02-25,3320 Shady Bend Way,Fort Myers,33905.0,777000.0,3.0,3.0,Shady Bend,2589.0,11935.0,2005.0,300.0,458.0,26.6940093,-81.7575304,2022.0,2.0,Friday,1.0,2000-2999,17.0,13.563196916350243,7.859413154693583,9.387314322443542
2021-08-26,3521 Lakeview Isle Ct,Fort Myers,33905.0,384000.0,3.0,2.0,Lakeview,1657.0,8450.0,2008.0,232.0,385.0,26.690913,-81.7386515,2021.0,8.0,Thursday,3.0,1000-1999,13.0,12.85840043573314,7.4133673356952405,9.042040056544483
2021-08-10,3281 Cypress Marsh Dr,Fort Myers,33905.0,715000.0,3.0,2.5,Cypress Marsh,2832.0,12283.0,2005.0,252.0,238.0,26.6946646,-81.7550548,2021.0,8.0,Tuesday,3.0,2000-2999,16.0,13.480039220276565,7.949091499830517,9.416052881560713
2021-03-08,18441 Hunters Glen Rd,North Fort Myers,33917.0,390000.0,5.0,3.0,Hunters Glen,2515.0,23522.0,2003.0,155.0,54.0,26.7343144,-81.8231086,2021.0,3.0,Monday,1.0,2000-2999,18.0,12.873904582205107,7.830425617820331,10.065733944899032
2022-06-29,3461 Shady Bnd,Fort Myers,33905.0,685000.0,3.0,2.0,Fe04 - East Fort Myers Area,2279.0,12153.0,2006.0,301.0,617.0,26.6958134,-81.7588726,2022.0,6.0,Wednesday,2.0,2000-2999,16.0,13.437175577097312,7.731930721948486,9.4054136126953
2025-04-28,17708 Fallen Branch Way,Punta Gorda,33982.0,360000.0,4.0,3.0,Babcock Ranch Community Ph 2C,2027.0,7859.0,2022.0,178.0,296.0,26.7744525,-81.7331252,2025.0,4.0,Monday,2.0,2000-2999,3.0,12.793862088206213,7.614805364711073,8.969541885423252
2024-05-31,9120 Windswept Dr,Estero,34135,1275000.0,3.0,3.0,Es04 - The Brooks,2689.0,9104.0,2003.0,474.0,685.0,26.418193,-81.8002522,2024.0,5.0,Friday,2.0,2000-2999,21.0,14.058457520888082,7.897296472595885,9.116578992161708
2022-06-15,19109 Aqua Shore Dr,Fort Myers,33913,1725000.0,3.0,3.0,Wildblue,2852.0,10881.0,2020.0,605.0,432.0,26.4600454,-81.7402442,2022.0,6.0,Wednesday,2.0,2000-2999,2.0,14.360738188157574,7.9561263512135,9.294865327045871
2023-05-01,15653 Carriedale Ln,Fort Myers,33912,475000.0,3.0,2.5,Carriedale,1966.0,10759.0,1987.0,242.0,2041.0,26.5198481,-81.8174513,2023.0,5.0,Monday,2.0,1000-1999,36.0,13.07107218827772,7.584264818389059,9.283590833715776
2021-12-23,17573 Holly Oak Ave,Fort Myers,33967,455000.0,4.0,2.5,Fm14 - Fort Myers Area,2852.0,6621.0,2003.0,160.0,93.0,26.4844186,-81.799318,2021.0,12.0,Thursday,4.0,2000-2999,18.0,13.02805489573287,7.9561263512135,8.798152718107191
2021-10-08,19228 Aqua Shore Dr,Fort Myers,33913,790000.0,3.0,2.0,Es03 - Estero,2175.0,7305.0,2021.0,363.0,415.0,26.457202,-81.743328,2021.0,10.0,Friday,4.0,2000-2999,0.0,13.579789490265188,7.685243607975833,8.896451207355227
2024-07-26,20237 Country Club Dr,Estero,33928,1275000.0,3.0,3.5,Es03 - Estero,3753.0,19035.0,1994.0,340.0,997.0,26.4399757,-81.7530577,2024.0,7.0,Friday,3.0,3000-3999,30.0,14.058457520888082,8.230577217146454,9.854087202241
2021-11-12,19612 Maddelena Cir,Estero,33967,418000.0,3.0,2.0,Es02 - Estero,2098.0,9757.0,2006.0,199.0,513.0,26.4532177,-81.8075771,2021.0,11.0,Friday,4.0,2000-2999,15.0,12.94323910384853,7.649216319820633,9.185842740375783
2022-05-06,14894 Blue Bay Cir,Fort Myers,33913,1350000.0,3.0,2.5,Fm21 - Fort Myers Area,2395.0,11364.0,2020.0,564.0,404.0,26.4575222,-81.7338351,2022.0,5.0,Friday,2.0,2000-2999,2.0,14.115615891155079,7.78155595923534,9.338293736286644
2021-07-28,19244 Aqua Shore Dr,Fort Myers,33913,488860.0,3.0,3.0,Fm21 - Fort Myers Area,2247.0,6969.0,2021.0,218.0,554.0,26.456657,-81.743071,2021.0,7.0,Wednesday,3.0,2000-2999,0.0,13.099833474470572,7.717796211013582,8.84937050375457
2021-07-15,8931 Abbotsford Ter,Fort Myers,33912,529000.0,5.0,3.5,Fiddlesticks Country Club,2916.0,17206.0,1986.0,181.0,1368.0,26.5166746,-81.8071433,2021.0,7.0,Thursday,3.0,2000-2999,35.0,13.178745601197818,7.978310969867722,9.753071556753158
2023-10-10,20523 Wildcat Run Dr,Estero,33928,1540000.0,3.0,3.5,Es03 - Estero,3107.0,32931.0,1989.0,496.0,974.0,26.4332549,-81.7450434,2023.0,10.0,Tuesday,4.0,3000-3999,34.0,14.24729362374025,8.041734711487537,10.402200108418317
2021-04-30,9341 Lakebend Preserve Ct,Estero,34135,1775000.0,5.0,4.5,Es04 - The Brooks,4339.0,34368.0,2006.0,409.0,350.0,26.4123466,-81.7935716,2021.0,4.0,Friday,2.0,4000-4999,15.0,14.389311544271775,8.375629627094451,10.444910274279497
2022-04-15,13600 Villa Di Preserve Ln,Estero,33928,500000.0,3.0,2.0,Es03 - Estero,1677.0,6229.0,2013.0,298.0,307.0,26.4484997,-81.7329602,2022.0,4.0,Friday,2.0,1000-1999,9.0,13.122365377402328,7.425357887027151,8.737131611781498
2020-11-06,9240 Scarlette Oak Ave,Fort Myers,33967,335000.0,4.0,2.5,Fm14 - Fort Myers Area,2826.0,5749.0,2004.0,119.0,93.0,26.4838348,-81.8035372,2020.0,11.0,Friday,4.0,2000-2999,16.0,12.721888795877375,7.946971357693591,8.656955133791396
2024-08-19,15570 Kilmarnock Dr,Fort Myers,33912,974267.0,4.0,4.0,Fiddlesticks Country Club,3624.0,18992.0,1988.0,269.0,1705.0,26.5165976,-81.811879,2024.0,8.0,Monday,3.0,3000-3999,36.0,13.789441698780859,8.195609567288775,9.851825769212237
2023-03-24,21564 Brixham Run Loop,Estero,33928,500000.0,3.0,2.0,Es03 - Estero,1566.0,6708.0,2002.0,319.0,160.0,26.4256941,-81.7679952,2023.0,3.0,Friday,1.0,1000-1999,21.0,13.122365377402328,7.356918242356021,8.811205187562887
2021-12-14,20183 Torch Key Way,Estero,33928,429900.0,2.0,2.0,Es03 - Estero,1544.0,4604.0,2016.0,278.0,377.0,26.4435085,-81.775387,2021.0,12.0,Tuesday,4.0,1000-1999,5.0,12.971310228604022,7.3427791893318455,8.434897948689407
2022-07-20,21901 Bella Terra Blvd,Estero,33928.0,635000.0,4.0,2.0,Es03 - Estero,2315.0,9321.0,2007.0,274.0,212.0,26.4319985,-81.7269265,2022.0,7.0,Wednesday,3.0,2000-2999,15.0,13.361381852676738,7.7475968386928855,9.140132476932687
2025-03-31,21620 Bella Terra Blvd,Estero,33928.0,595000.0,4.0,4.0,Es03 - Estero,2913.0,9016.0,2010.0,204.0,253.0,26.427378,-81.7252001,2025.0,3.0,Monday,1.0,2000-2999,15.0,13.296318365198623,7.97728198675515,9.106866963499908
2021-07-06,21549 Belvedere Ln,Estero,33928.0,600000.0,5.0,3.0,Bella Terra,2926.0,13547.0,2009.0,205.0,211.0,26.4309419,-81.7319924,2021.0,7.0,Tuesday,3.0,2000-2999,12.0,13.304686600863562,7.9817332866918855,9.513994213937663
2020-07-24,20455 Larino Loop,Estero,33928.0,308000.0,3.0,2.5,Es03 - Estero,2282.0,4704.0,2007.0,135.0,282.0,26.447099,-81.731658,2020.0,7.0,Friday,3.0,2000-2999,13.0,12.637858308703688,7.733245646529795,8.45638105201948
2021-03-10,20422 Black Tree Ln,Estero,33928.0,579000.0,3.0,3.0,Es03 - Estero,2377.0,9060.0,2013.0,244.0,307.0,26.4402843,-81.7364958,2021.0,3.0,Wednesday,1.0,2000-2999,8.0,13.269059483669357,7.774015077250727,9.11173476822206
2021-04-23,12574 Grandezza Cir,Estero,33928.0,460000.0,3.0,2.0,Es03 - Estero,1649.0,11151.0,2005.0,279.0,666.0,26.448679,-81.7518038,2021.0,4.0,Friday,2.0,1000-1999,16.0,13.038983942375959,7.408530566894626,9.319374133000306
2021-07-30,20225 Cypress Shadows Blvd,Estero,33928.0,565000.0,3.0,2.0,Es03 - Estero,1906.0,7753.0,2013.0,296.0,307.0,26.4420535,-81.7331099,2021.0,7.0,Friday,3.0,1000-1999,8.0,13.244582780038517,7.553286605600419,8.955964118230874
2021-06-10,20445 Black Tree Ln,Estero,33928.0,560000.0,4.0,3.0,Es03 - Estero,2433.0,9801.0,2014.0,230.0,307.0,26.4393763,-81.7357756,2021.0,6.0,Thursday,2.0,2000-2999,7.0,13.235693848424024,7.797291273547472,9.190341725469493
2025-03-31,13678 Martone Ct,Estero,33928.0,417500.0,2.0,2.0,Bella Terra,1840.0,5270.0,2005.0,227.0,441.0,26.447997,-81.727527,2025.0,3.0,Monday,1.0,1000-1999,20.0,12.94204221847976,7.518064181233078,8.569975376855206
2020-07-29,21889 Bella Terra Blvd,Estero,33928.0,370000.0,4.0,2.0,Es03 - Estero,2308.0,8886.0,2007.0,160.0,205.0,26.4318985,-81.7265641,2020.0,7.0,Wednesday,3.0,2000-2999,13.0,12.821260987319457,7.744569809354496,9.092344813738475
2020-09-15,13114 Cardeto Ct,Estero,33928.0,441000.0,4.0,3.0,Es01 - Estero,2032.0,12850.0,2012.0,217.0,205.0,26.422722,-81.7364801,2020.0,9.0,Tuesday,3.0,2000-2999,8.0,12.996802422000108,7.617267813628347,9.461176908307142
